X,Y,FID,objectid,type,feature_gp,feature_id,asset_id,site_code,site_name,plot_no,location,prim_meas,unit,xy_accurac,sym_code,sym_rot,modified,sculpture,artist,installed,photo_link,label,GlobalID
174.77721,-41.28877529,1,0,P-Sculpture,PSCU,25,1321112,P1019,Civic Centre Complex,7000247,"Civic Square, suspended between MOB and Art Gallery.   Title/Year: Ferns (1998). Artist: Neil Dawson. Consists of Aluminium . Origin/Provenance: Commissioned by Wellington Sculpture Trust, the New Zealand Festival of the Arts and the Wellington City",1,No., ,0,0,2006-08-07T00:00:00.000Z,The Ferns,Neil Dawson,1998, ,no,{2BF979B6-F111-4ECB-9AA6-F3069D92ABFE}
174.7775287,-41.28903118,2,0,P-Sculpture,PSCU,26,1321113,P1019,Civic Centre Complex,7000248,Civic Square.   Title/Year: Pig (1995). Artist: Alan Hobbs. Consists of Oamaru Stone.,1,No., ,0,0,2006-08-07T00:00:00.000Z,The Pig,Alan Hobbs,1995, ,no,{EBBFAF88-621F-4D32-ADF8-487AA3472098}
174.7776281,-41.28912996,3,0,P-Sculpture,PSCU,18,1378374,P1019,Civic Centre Complex,7000252,"Anchor Stone - Large carved stone with mooring rope. Has small plaque with wording ""Anchor Stone - Ra Vincent Presented to Wellington City Council by the Wellington Tenths Trust nga tekau o poneke in celebration of the Wellington Town Hall Centenary",1,No., ,0,0,2006-08-07T00:00:00.000Z,Anchor Stone,Ra Vincent,2004, ,no,{7352503E-D458-498D-BD0E-C448ED7B3A51}
174.777552,-41.28877964,4,0,P-Sculpture,PSCU,20,1321110,P1019,Civic Centre Complex,7000245,"Entrance to City to Sea bridge.   Title/Year: Prow. Artist: Matt Pine. Consists of Oamaru Stone, black plaque.",1,No., ,0,0,2006-08-07T00:00:00.000Z,Capital and Prow,M Pine,1991, ,no,{7F777FF3-3A4F-4E7F-BD6F-6F5A03DFCA5B}
174.7785641,-41.28871249,5,0,P-Sculpture,PSCU,21,1321108,P1019,Civic Centre Complex,7000243,"Civic Square and across Jervois Quay to Frank Kitts Park.   Title/Year: The City to Sea Bridge (1992-1993): Whales, Birds, Patiki (flounder), Upright Pous, Fish (near lagoon). Artist: John Gray/Rewi Thompson/Para Matchitt. Consists of Concrete, wood,",1,No., ,0,0,2006-08-07T00:00:00.000Z,City to Sea Bridge,Para Matchitt,1992, ,no,{C14484BC-8796-4A48-A8D4-916BC5E13966}
174.777868,-41.28898895,6,0,P-Sculpture,PSCU,22,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{415E9375-1489-46F5-AFDE-98F654E9FEDF}
174.7767735,-41.28885063,7,0,P-Sculpture,PSCU,23,1321114,P1019,Civic Centre Complex,7000249,"Civic Square.   Title/Year: Seven Steps to Heaven / Sea to Sky (2000). Artist: Mary Louise Brown. Consists of Basalt/granite. Origin/Provenance: Civic Square development project.  Comments: Creative Places Award, WCC and Summer City 1998.  Presented",1,No., ,0,0,2006-08-07T00:00:00.000Z,Seven Steps to Heaven/Sea to Sky,Mary Louise Brown,2000, ,no,{D7EE84D7-8366-4000-81DB-D61F53B844CB}
174.7766809,-41.28860247,8,0,P-Sculpture,PSCU,24,1321111,P1019,Civic Centre Complex,7000246,Title/Year: Silent People 1991: Five columns of boulders. Artist: Chris Booth. Consists of Taranaki Andesite boulders and Galvanised steel rods.,1,No., ,0,0,2006-08-07T00:00:00.000Z,Silent People,Chris Booth,1991, ,no,{E9C3415D-00DE-4258-8EC8-D72177BC2762}
174.7782308,-41.2889891,9,0,P-Sculpture,PSCU,27,1321107,P1019,Civic Centre Complex,7000242,"Adjacent to City to Sea bridge.  Title/Year: Reflected Pools (1991): Three seats surrounding lawn area. Artist: Charlotte Fisher. Consists of Wood, paving, grass.",1,No., ,0,0,2006-08-07T00:00:00.000Z, The Pool,Fisher,1994, ,no,{5BB4CEA5-018A-4C9E-AAD7-9A1209F48D7B}
174.778545,-41.27882442,10,0,P-Sculpture,PSCU,42,1384455,R0226,Bunny St,7000131,Bunny Street/Lambton Quay.   Title/Year: Bunny Street Sculptural Sign - Buzzy Bee (2006). Artist: Designed by Hugh Nicholson (WCC) Built by Bob Sharpe (Citi-Ops). Consists of Painted sculpture made of aluminium mounted on sign base.,1,No., ,0,0,2006-08-07T00:00:00.000Z,Buzzy Bee Sculptural Sign,"Hugh Nicholson, Bob Sharpe",2006, ,no,{06CFD6E5-56C8-4F68-B2E4-B8AA2675DEBA}
174.7755541,-41.28445079,11,0,P-Sculpture,PSCU,55,1321138,R0619,Grey St,7000124,Lambton Quay/Grey St.   Title/Year: Invisible City (2003). Artist: Anton Parsons. Consists of Satin polished steel. Origin/Provenance: Joint Venture funded by the Wellington Sculpture Trust.  The Jack & Emma Griffin Charitable Trust commissioned by t,1,No., ,0,0,2006-08-07T00:00:00.000Z,Invisible City,Anton Parsons,2003, ,no,{84AF59D5-7730-4756-BA1B-35A0BB0FD61F}
174.7755296,-41.28439522,12,0,P-Sculpture,PSCU,56,1320928,R0619,Grey St,9900100,Lambton Quay/Grey Street intersection.   Title/Year: Walk to the Water Sculptural Sign - Stylised Waka (1999 - 2000). Artist: Designed by Drex (well known Graffiti artist) Built by Bob Sharpe (Citi-Ops). Consists of Sculpture mounted on sign base.,1,No., ,0,0,2006-08-07T00:00:00.000Z,Walk to the Water Sculptural Sign,"Jerry Luhman, Bob Sharpe",2000, ,no,{B6AB36EE-5F1D-40A0-8F79-03082C06F6C8}
174.7758294,-41.28543599,13,0,P-Sculpture,PSCU,60,1316145,R0857,Lambton Quay,7000314,"""Protoplasm"" (2002) sculpture with a moveable yellowish-green discs mounted on a pole.  On corner of Hunter St and Lambton Quay. Sculpture Phil Price.  Consists of carbon fibre and steel.  Origin/Provenance: Joint Venture between the Wellington Sculp",1,No., ,0,0,2006-08-07T00:00:00.000Z,Protoplasm,Phil Price,2002, ,no,{BEFC6B7C-1B23-4F52-BDFD-85D49546C8F9}
174.7762362,-41.28186866,14,0,P-Sculpture,PSCU,61,1315291,R0857,Lambton Quay,7000307,"On the corner of Waring Taylor St/Lambton Quay a large shell  with a plaque ""Shells"" by Jeff Thomson Nov 2002 Funded by the Jack and Emma Griffin Charitable Trust commissioned by the Wellington Sculpture Trust in parternership with the WCC with the s",1,No., ,0,0,2006-08-07T00:00:00.000Z,Shells,Jeff Thomson,2002, ,no,{E7A6BAB4-6EC3-411B-AA22-8AD45B2935DA}
174.7758465,-41.28525307,15,0,P-Heritage Item,PHER,54,1321135,R0522,Featherston St,7000125,"Featherston St and Lambton Quay.   Title/Year: 1888.  Consists of Lamp post and plaque. Origin/Provenance: Presented by Samuel Brown, Mayor of Wellington.  Comments: Commemorates the lighting of the city by electricity.",1,No., ,0,0,2006-08-07T00:00:00.000Z,Lamp Post, ,1888, ,no,{C855ADCD-66F9-4AAD-A9EA-8F8A366655FC}
174.7773043,-41.28482199,16,0,P-Sculpture,PSCU,71,1321119,R1781,Post Office Sq,7000131,French Telephone Booth.   Title/Year: De l'Autre Cote (On the Other Side). Artist: Elie Cristiani (France).  Comments: Hear and experience anonymous sounds of life and nature on the other side of the world (Corsica).,1,No., ,0,0,2006-08-07T00:00:00.000Z,De lautre Cote,Elie Cristiani,2001, ,no,{35D1AAF4-769C-4AED-AB79-E33B618C46FC}
174.777317,-41.28492741,17,0,P-Sculpture,PSCU,72,1380138,R1781,Post Office Sq,7000133,"""SkyBlues"" seven upright steel poles and blue neon spirals at Post Office Square.",1,No., ,0,0,2006-08-07T00:00:00.000Z,Sky Blues,Bill Culbert,2006, ,no,{FC7DCF6D-E580-4CF2-8148-42850F1047CC}
174.775988,-41.28908086,18,0,P-Sculpture,PSCU,68,R159007000105.0,R1590,Victoria St,7000105,"Sculpture bronze - 'Great Head'   sited on pedestal between two low raised  beds, Artist Terry Stringer.  Origin: Wellington City Council Art Bonus Scheme.",1,No., ,0,0,1899-12-30T00:00:00.000Z,Great Head,Terry Stringer,1986, ,no,{CDE43F88-E045-4CE5-8AB1-94B31A78C73D}
174.7682701,-41.28434782,19,0,P-Mon.&Memorial-Other,PMME,5,P073307000111.0,P0466,Botanical Gardens of Wellington,7000805,The Krupp Gun (WW1).located beside the Dominion Observatory,1,No., ,0,0,1899-12-30T00:00:00.000Z,Krupp Gun, ,1914, ,no,{95CC456F-D3C2-45BC-ADBD-1CA5C6F72353}
174.7751702,-41.28199794,20,0,P-Sculpture,PSCU,69,1321149,R1683,Woodward St,7000122,Title/Year: Spinning Top (2002). Artist: Robert Jahnke. Consists of Stainless steel. Origin/Provenance: Joint Venture between the Wellington Sculpture Trust.  The Jack & Emma Griffin Charitable Trust and WCC.  Plaque - bronze plaque beside the sculpt,1,No., ,0,0,2005-08-23T00:00:00.000Z,Spinning Top,Robert Jahnke,2002, ,no,{EA4CF662-44EE-4296-AF76-0924B962326B}
174.8096751,-41.32574464,21,0,P-Sculpture,PSCU,43,1321130,R0252,Calabar Rd (Transit),7000183,"Airport Roundabout.   Title/Year: Down Under Lady (2000). Artist: Paul Dibble. Consists of Bronze, concrete plinth. Origin/Provenance: Commissioned by Isabella, Madeleine, Ottilie, Vita and Elliot Morrison (IMOVE) via Wellington Sculpture Trust.",1,No., ,0,0,1899-12-30T00:00:00.000Z,Lady Down Under,Paul Dibble,1999, , ,{32DCF5D6-2957-453A-892F-DB93790976F9}
174.8041988,-41.31696761,22,0,P-Sculpture,PSCU,46,1339598,R0351,Cobham Dr (Transit),7000290,"""Tower of Light"" (2005) - (Wind Sculpture with spinning top and multi coloured neon rings.  Artist: Andrew Drummond; Origin/Provenance: Wellington Sculpture Trust, sponsored by Meridan Energy.",1,No., ,0,0,1899-12-30T00:00:00.000Z,Tower of Light,Andrew Drummond,2005, , ,{CB91FAFA-0F71-4D86-8F6C-4F9A794D4A26}
174.7961952,-41.31217217,23,0,P-Sculpture,PSCU,45,1316144,R0351,Cobham Dr (Transit),7000272,"""Zephyr O Meter"" (2003) - a long orange spike that pivots 22.5 degrees in any direction and is attached to a black concrete base. Artists: Phil Price. On the corner of Cobham Drive and Evans Bay Parade.  Consists of carbon fibre.  Origin/Provenance:",1,No., ,0,0,1899-12-30T00:00:00.000Z,Zephyrometer,Phil Price,2000, , ,{1B4AD80F-2BFC-4622-A9F2-7469EB6A5233}
174.835603,-41.3231624,24,0,P-Sculpture,PSCU,58,1338975,R0676,Hector St,7000154,Lifestream Seaform.  Three metre high stainless steel sculpture of the tail of a fish atop a colum of seaweed and representing the journey through life. Artist: Roger Thompson.  Method of Aquisition: Donated by Elizabeth Maddle,1,No., ,0,0,1899-12-30T00:00:00.000Z,Lifestream Seaform,Roger Thompson,2005, , ,{6E3B84F0-ED09-4594-809A-DF961E79E38B}
174.7797459,-41.24673961,25,0,P-Mon.&Memorial-Other,PMME,59,R081707000106,R0817,Khandallah Rd,7000106,"Concrete horse trough, historical significance",1,No., ,0,0,1899-12-30T00:00:00.000Z,HorseTrough, , , , ,{FCE088BC-9AA7-4C70-9584-665D293ABB75}
174.7759033,-41.2820655,26,0,P-Sculpture,PSCU,70,1321148,R1683,Woodward St,7000121,"Title/Year: Woodward Street Sculptural Sign (1999 - 2000). Artist: Designed by Drex (well known Graffiti artist) Built by Bob Sharpe (Citi-Ops). Consists of Sculpture mounted on sign base. Comments: Stylised raupo, eels and eel traps.",1,No., ,0,0,1899-12-30T00:00:00.000Z,Woodward Street Sculptural Sign,"Jerry Luhman, Bob Sharpe",2000, ,no,{547347B5-402A-4BAA-A5F0-19135B46C3FD}
174.8251638,-41.16968976,27,0,P-Sculpture,PSCU,73,1321150,R1973,Main Rd,7000296,"Title/Year: Kereru sculpture (2000). Artist: Kingsley Baird.   (The tall trunk of the sculpture is copper wound similar to the Civic Centre nikau palms)   Copper plaque at the base of the sculpture "" This sculpture is named after the native wood pige",1,No., ,0,0,1899-12-30T00:00:00.000Z,Keruru,Kingsley Baird,2000, , ,{236A9533-FD24-4660-A234-46144D02FE08}
174.7940116,-41.2965176,28,0,P-Mon.&Memorial-Other,PMME,15,P050707000101,P0507,Mt Victoria Lookout / Byrd Memorial,7000101,"Cannon, situated halfway up path to the lookout, set on a slate tile base.  Made by the Carron Company in 1813 (Scotland) - positioned 1877.",1,No., ,0,0,1899-12-30T00:00:00.000Z,Mt Victoria Cannon, , , , ,{DFD65CF6-CAF0-4B80-9005-5AB5FB86D3F0}
174.7781488,-41.28844282,29,0,P-Sculpture,PSCU,19,1321099,P1019,Civic Centre Complex,7000234,Jack Illot Green/Circa site.   Title/Year: Axis of the Gate of Serendipity - the four winds (1997). Artist: Bruce Campbell. Consists of Oamaru Stone. Origin/Provenance: History uncertain. May be on permanent loan from artist.,1,No., ,0,0,1899-12-30T00:00:00.000Z,Axis of the Gate of Serendipity,Bruce Campbell,1997, ,no,{E9340CB1-85EC-4431-B0DA-D9CF69B8307D}
174.816151,-41.31639608,30,0,P-Sculpture,PSCU,31,P108907000107,P1089,Miramar Branch Library,7000107,Title/Year: Cat (1997). Artist: Kerk Taylor. Consists of Oamaru Stone.,1,No., ,0,0,1899-12-30T00:00:00.000Z,The Cat,Kerk Taylor,1997, , ,{5BFAB92B-CD96-415A-83ED-B6AA5AFA11F4}
174.7508495,-41.27983318,31,0,P-Sculpture,PSCU,30,1317101,P1141,Karori Cemetery,7000757,"Garden of Remembrance - Landscape features and amenities. Stone ""Remembrance"" (1997) sculpture in centre of shrub bed and brick paved area.  Artist: Grant Bunyan.  Donated to the citizens of Wellington by Denis and Verna Adam.",1,No., ,0,0,1899-12-30T00:00:00.000Z,Remembrance,Grant Bunyan,1997, ,no,{F10B9C21-4181-4018-B6C0-87CD459B94CF}
174.8345962,-41.32209287,32,0,P-Mon.&Memorial-Memorial,PMME,32,P120807000125.0,P1208,Churchill Park and Play Area,7000125,Wahine Memorial (1993).  Anchor and propeller from the Wahine laid out on front of memorial. Attacted to a concrete berm.,1,No., ,0,0,1899-12-30T00:00:00.000Z,Wahine Memorial,Peter Kundycki,1993, , ,{3F5C56FE-DD73-42AC-A50F-04F808B2F7E1}
174.7753614,-41.28426238,33,0,P-Sculpture,PSCU,39,1321124,P2067,Cable Car Lane Terminal,7000105,Cable Car Lane/Lambton Quay.   Title/Year: Cable Car Lane Sculptural Sign - early 20th Century Cable Car (2002). Artist: Designed by Hugh Nicholson (WCC) Built by Bob Sharpe (Citi-Ops). Consists of Painted sculpture made of aluminium mounted on sign,1,No., ,0,0,1899-12-30T00:00:00.000Z,Cable Car Sculptural Sign,"Hugh Nicholson, Bob Sharpe",2002, ,no,{0C63A2C1-8BAF-45CF-BA2D-F132D2E01D71}
174.776755,-41.26270498,34,0,P-Sculpture,PSCU,40,1321127,P2127,Wadestown Library,7000100,Wadestown Library - Moorehouse St.   Title/Year: The Floating Sea Shell Pacific. Artist: Lorraine Polglase. Consists of White Takaka marble on concrete pad. Origin/Provenance: Wellington Sculpture Trust. Sculpted during the 1999 Tareitanga symposium,1,No., ,0,0,1899-12-30T00:00:00.000Z,The Floating Sea Shell,Lorraine Polglase,1999, , ,{CD327ADF-B38B-4981-B53A-8F43437E5326}
174.7754327,-41.27842227,35,0,P-Sculpture,PSCU,41,1320874,R0184,Bowen St,9900100,"Site of  former Broadcasting House.   Title/Year: Kaiwhakatere, the Navigator (1999) . Artist: Brett Graham. Consists of Black granite cobblestone on reinforced concrete. Mortar and polyester putty. Comments: Three sculptures: waka, manu and tuahu -",1,No., ,0,0,1899-12-30T00:00:00.000Z,Kaiwhakatere, Graham B,2000, ,no,{BF351E0F-3C4D-42E6-B0B4-F43A8BB83A6E}
174.7778621,-41.28876747,36,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{C0639885-20A7-4863-94C6-6BDCDB06370D}
174.7777614,-41.28849529,37,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{C9DC968A-1297-4AFD-8BE5-9F4307570DCA}
174.777707,-41.28839967,38,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{BFDD5711-EF37-4195-8B62-0001F99C8BAC}
174.7774404,-41.28812744,39,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{3E7E2E86-BB58-4860-946E-662DCB903164}
174.7773664,-41.28807383,40,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{7C90BB30-D030-41CD-9D49-04A34BC5F8B4}
174.7772892,-41.28802809,41,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{A67BEB04-98AF-4674-9CE3-FC84C475E7D9}
174.7772358,-41.2879795,42,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{1FF931A9-D26F-4B56-9DB0-87D72755A6AC}
174.7771748,-41.2879493,43,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{91FB08C0-FA80-43E8-98C4-EEFCB57DCF76}
174.7770449,-41.28789105,44,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{2EC58D5B-FAC3-48E9-B9C1-AF544D679C86}
174.7771039,-41.28791586,45,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{7BCA8358-1169-4E15-AD62-2FF6CFFF5119}
174.7769109,-41.28784572,46,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{CA564120-DA37-4F96-81FD-CE0CC6F2F9E2}
174.7768557,-41.28782964,47,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{F3E7A274-EC97-4AA7-AB92-9E494418ADB8}
174.7767924,-41.28781098,48,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{D1306212-FA38-4DED-9B93-2A82C291E27C}
174.7767272,-41.28778761,49,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{8323176F-73B3-4B81-8459-8730E231D103}
174.776986,-41.28787029,50,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{B15EF842-B0DC-4C96-85F3-A8BC9F80CBEA}
174.7766697,-41.28776467,51,0,P-Sculpture,PSCU,AM7-26,1321109,P1019,Civic Centre Complex,7000244,"Civic Square and Harris St.   Title/Year: Nikaus (17 individual trees). Artist: Ian Athfield. Consists of Copper, zinc and steel.",17,No., ,0,0,2006-08-07T00:00:00.000Z,Nikaus,Ian Athfield,1991, ,no,{0A1CF2E4-E97A-443D-8473-2D32A0DEF37B}
174.7774987,-41.28887384,52,0,P-Sculpture,PSCU,AM7-27,1321110,P1019,Civic Centre Complex,7000245,"Entrance to City to Sea bridge.   Title/Year: Prow. Artist: Matt Pine. Consists of Oamaru Stone, black plaque.",1,No., ,0,0,2006-08-07T00:00:00.000Z,Capital and Prow,M Pine,1991, ,no,{DEB060B3-BCFD-4A91-85DE-3D299D9BB8FB}
174.7908989,-41.29055598,53,0,P-Sculpture,PSCU, ,1375828,R1147,Oriental Pde,7000261,"The Tail of the Whale - a bronze sculpture cast in Palm Springs, California and donated to the City of Wellington by New Zealand-born sculptor Colin Webster-Watson. Situated on a plinth on Fitzgerald Point, between Oriental Bay Beach & Freyberg Beach",1,No., ,0,0,1899-12-30T00:00:00.000Z,TheTail of the Whale,Colin Webster-Watson,2005, ,no,{8E580CAE-4E5A-4BD4-901B-1F147D4E1CD5}
174.7928972,-41.29112019,54,0,P-F&F (O/Dr)-Other,PFFO, ,1372859,R1147,Oriental Pde,7000260,Stingray and Kina (Sea Urchin) bronze cast shower and footwash on the centre of steps to the main area on Oriental Bay Beach.,2,No., ,0,0,1899-12-30T00:00:00.000Z,Stingray and Kina,P. Kundycki/J. Campbell,2006, , ,{9E4F704C-EEE7-40B4-B589-791B6F0B097D}
174.7824426,-41.29156094,55,0,P-Sculpture,PSCU, ,1393330,R0246,Cable St,7000120,"Per Capita Sculpture. Artist: Cathryn Munro, Material: Weathered Steel, Date: 2006, Location: Corner of Cable & Tory Streets.",4,No., ,0,0,, , , , , ,{C739E231-F234-4363-B0EC-964CFB06A020}
174.7986715,-41.31360755,56,0,P-Sculpture,PSCU, ,1380139,R0351,Cobham Dr (Transit),7000311,"""Urban Forest"" - ""The forest"" consists of three, nine metre-high stacks of brightly coloured wind - spinning aluminium cubes attached to steel tubes. Plaque APW   at the base of the sculpture "" Wellington Urban Forest. Leon van den Eijkel; In collabo",1,No., ,0,0,,Urban Forest, , , , ,{30341BA6-EAB0-4D3B-B537-23D928A4DC99}
174.7500533,-41.34846318,57,0,P-Sculpture,PSCU, ,1417244,P2327,Owhiro Bay Quarry,7000125,"Frenzy. Title/Year: Frenzy 2007. Artist: Colin Webster-Watson.  Comments: Stylised bronze shark, 4m long. Gifted to WCC in 2007. Cast in Rome in the 1970's.",1,No., ,0,0,, , , , , ,{BFE2768E-2C7E-4F45-B3C1-FACE8731D7FE}
